CERN - 2018-02-22 11:04:06	subject Field	concept definition	concept source	Concept create by user	Concept create date	Concept modified by user	Concept modified date	Lang	Term Status	Term Form	Term definition	Term create by user	Term create date	Term modified by user	Term modified date
_411	Accelerator technology			Natalie Garde	2009-01-23	Natalie Garde	2009-01-23	FR	p	anneau de stockage					
_412	Bodies/organisations			Odile Martin	2009-01-23	Odile Martin	2010-01-21	EN-GB	p	Enlarged Directorate		Odile Martin	2010-01-21	Odile Martin	2010-01-21
_412	Bodies/organisations			Odile Martin	2009-01-23	Odile Martin	2010-01-21	FR	p	Directoire élargi					
_413	Bodies/organisations			Odile Martin	2009-01-28	Odile Martin	2013-01-09	EN-GB	p	Senior Staff Advisory Committee		Odile Martin	2009-01-28	Odile Martin	2009-01-28
_413	Bodies/organisations			Odile Martin	2009-01-28	Odile Martin	2013-01-09	EN-GB	p	The Nine		Odile Martin	2009-01-28	Odile Martin	2009-01-28
_413	Bodies/organisations			Odile Martin	2009-01-28	Odile Martin	2013-01-09	FR	p	Comité consultatif du personnel supérieur		Odile Martin	2009-01-28	Odile Martin	2009-01-28
_413	Bodies/organisations			Odile Martin	2009-01-28	Odile Martin	2013-01-09	FR	p	Les Neuf		Odile Martin	2009-01-28	Odile Martin	2009-01-28
_413	Bodies/organisations			Odile Martin	2009-01-28	Odile Martin	2013-01-09	DE	p	Beratungsausschuss leitender Mitarbeiter		Odile Martin	2009-01-28	Odile Martin	2009-01-28
_414	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	EN-GB	p	Seventh Framework Programme of the European Community for research, technological development and demonstration activities (2007-2013)		Odile Martin	2009-01-03	Odile Martin	2009-01-09
_414	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	EN-GB	p	Seventh Framework Programme		Odile Martin	2009-01-03	Odile Martin	2009-01-03
_414	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	EN-GB	p	FP7		Odile Martin	2009-01-03	Odile Martin	2009-01-03
_414	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	FR	p	septième programme-cadre de la Communauté européenne pour des actions de recherche, de développement technologique et de démonstration (2007-2013)		Odile Martin	2009-01-03	Odile Martin	2009-01-09
_414	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	FR	p	septième programme-cadre		Odile Martin	2009-01-03	Odile Martin	2009-01-03
_414	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	FR	p	7e PC		Odile Martin	2009-01-03	Odile Martin	2009-01-03
_415	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	EN-GB	p	SLHC-PP		Odile Martin	2009-01-03	Odile Martin	2009-01-03
_415	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	FR	p	SLHC-PP		Odile Martin	2009-01-03	Odile Martin	2009-01-03
_416	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	EN-GB	p	European Research Council					
_416	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	EN-GB	p	ERC					
_416	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	FR	p	Conseil européen de la recherche					
_416	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	FR	p	CER		Odile Martin	2009-01-03	Odile Martin	2009-01-03
_417	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	EN-GB	p	Starting Grant	European Research Council grant which aims to support up-and-coming research leaders who are about to establish or consolidate a proper research team and to start conducting independent research in Europe. European Research Council website	Odile Martin	2009-01-03	Odile Martin	2009-01-03
_417	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	EN-GB	p	ERC Starting Independent Researcher Grant		Odile Martin	2009-01-03	Odile Martin	2009-01-03
_417	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	FR	p	bourse pour chercheurs débutants		Odile Martin	2009-01-03	Odile Martin	2009-01-03
_418	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	EN-GB	p	Advanced Grant					
_418	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	EN-GB	p	ERC Advanced Investigators Grant					
_418	Bodies/organisations			Odile Martin	2009-01-03	Odile Martin	2013-01-09	FR	p	bourse pour chercheurs expérimentés					
_419	Science (excl. physics)			Natalie Garde	2009-01-06	Odile Martin	2013-01-09	EN-GB	p	cluster		Natalie Garde	2009-01-06	Natalie Garde	2009-01-06
_419	Science (excl. physics)			Natalie Garde	2009-01-06	Odile Martin	2013-01-09	FR	p	amas	Regroupement d'étoiles visible dans le ciel. Cours d'astronomie générale, Jacques Gispert, déc. 2008	Natalie Garde	2009-01-06	Natalie Garde	2009-01-06
_420	Science (excl. physics)			Natalie Garde	2009-01-06	Odile Martin	2013-01-09	EN-GB	p	blue straggler					
_420	Science (excl. physics)			Natalie Garde	2009-01-06	Odile Martin	2013-01-09	FR	p	traînarde bleue					
_421	Finance			Natalie Garde	2009-01-13	Natalie Garde	2009-01-13	EN-GB	p	framework contract		Natalie Garde	2009-01-13	Natalie Garde	2009-01-13
_421	Finance			Natalie Garde	2009-01-13	Natalie Garde	2009-01-13	EN-GB	p	blanket purchase contract		Natalie Garde	2009-01-13	Natalie Garde	2009-01-13
_421	Finance			Natalie Garde	2009-01-13	Natalie Garde	2009-01-13	EN-GB	p	blanket purchase agreement		Natalie Garde	2009-01-13	Natalie Garde	2009-01-13
_421	Finance			Natalie Garde	2009-01-13	Natalie Garde	2009-01-13	EN-GB	p	blanket contract		Natalie Garde	2009-01-13	Natalie Garde	2009-01-13
_421	Finance			Natalie Garde	2009-01-13	Natalie Garde	2009-01-13	EN-GB	p	blanket order		Natalie Garde	2009-01-13	Natalie Garde	2009-01-13
_421	Finance			Natalie Garde	2009-01-13	Natalie Garde	2009-01-13	FR	p	contrat-cadre	Convention d'achat en vertu de laquelle l'acheteur fait, pour une période de référence donnée, une commande globale que le fournisseur s'engage à exécuter aux moments et aux lieux précisés par l'acheteur. Termium.	Natalie Garde	2009-01-13	Natalie Garde	2009-01-13
_422	Accelerator technology			Odile Martin	2009-01-22	Odile Martin	2013-01-09	EN-GB	p	ALICE electromagnetic calorimeter		Odile Martin	2009-01-22	Odile Martin	2009-01-23
_422	Accelerator technology			Odile Martin	2009-01-22	Odile Martin	2013-01-09	EN-GB	p	EMCal		Odile Martin	2009-01-22	Odile Martin	2009-01-22
_422	Accelerator technology			Odile Martin	2009-01-22	Odile Martin	2013-01-09	FR	p	calorimètre électromagnétique d'ALICE		Odile Martin	2009-01-22	Odile Martin	2009-01-23
_422	Accelerator technology			Odile Martin	2009-01-22	Odile Martin	2013-01-09	FR	p	EMCal		Odile Martin	2009-01-22	Odile Martin	2009-01-22
_423	Physics			Odile Martin	2009-01-22	Odile Martin	2013-01-09	EN-GB	p	quark-gluon plasma		Odile Martin	2009-01-22	Odile Martin	2009-01-22
_423	Physics			Odile Martin	2009-01-22	Odile Martin	2013-01-09	EN-GB	p	QGP		Odile Martin	2009-01-22	Odile Martin	2009-01-22
_423	Physics			Odile Martin	2009-01-22	Odile Martin	2013-01-09	FR	p	plasma de quarks et de gluons		Odile Martin	2009-01-22	Odile Martin	2009-01-23
_423	Physics			Odile Martin	2009-01-22	Odile Martin	2013-01-09	FR	p	plasma quarks-gluons		Odile Martin	2009-01-22	Odile Martin	2009-01-22
_423	Physics			Odile Martin	2009-01-22	Odile Martin	2013-01-09	FR	p	plasma quark-gluon		Odile Martin	2009-01-22	Odile Martin	2009-01-22
_423	Physics			Odile Martin	2009-01-22	Odile Martin	2013-01-09	FR	p	PQG		Odile Martin	2009-01-22	Odile Martin	2009-01-22
_424	Electronics/Electricity			Natalie Garde	2009-01-07	Natalie Garde	2009-01-07	EN-GB	p	single-event upset	Change of state caused by ions or electro-magnetic radiation striking a sensitive node in a micro-electronic device, such as in a microprocessor, semiconductor memory, or power transistors. Wikipedia.	Natalie Garde	2009-01-07	Natalie Garde	2009-01-07
_424	Electronics/Electricity			Natalie Garde	2009-01-07	Natalie Garde	2009-01-07	EN-GB	p	SEU		Natalie Garde	2009-01-07	Natalie Garde	2009-01-07
_424	Electronics/Electricity			Natalie Garde	2009-01-07	Natalie Garde	2009-01-07	FR	p	aléa logique		Natalie Garde	2009-01-07	Natalie Garde	2009-01-07
_424	Electronics/Electricity			Natalie Garde	2009-01-07	Natalie Garde	2009-01-07	FR	p	SEU		Natalie Garde	2009-01-07	Natalie Garde	2009-01-07
_425	Bodies/organisations			Jeremie Gerlier	2009-01-22	Jeremie Gerlier	2009-01-22	EN-GB	p	CERN VIP and Protocol Office		Jeremie Gerlier	2009-01-22	Jeremie Gerlier	2009-01-22
_425	Bodies/organisations			Jeremie Gerlier	2009-01-22	Jeremie Gerlier	2009-01-22	FR	p	Bureau VIP et Protocole du CERN		Jeremie Gerlier	2009-01-22	Jeremie Gerlier	2009-01-22
_426	Computing			Odile Martin	2009-01-20	Odile Martin	2013-01-09	EN-GB	p	computing assets		Odile Martin	2009-01-20	Odile Martin	2009-01-20
_426	Computing			Odile Martin	2009-01-20	Odile Martin	2013-01-09	FR	p	ressources informatiques		Odile Martin	2009-01-20	Odile Martin	2009-01-20
_427	Computing			Odile Martin	2009-01-20	Odile Martin	2013-01-09	EN-GB	p	computing firewall	Protection mechanism which keeps infected data out. CERN IT-DI expert	Odile Martin	2009-01-20	Odile Martin	2009-01-20
_427	Computing			Odile Martin	2009-01-20	Odile Martin	2013-01-09	FR	p	pare-feu central		Odile Martin	2009-01-20	Odile Martin	2009-01-20
_428	Electronics/Electricity			Jeremie Gerlier	2009-01-28	Jeremie Gerlier	2009-01-28	EN-GB	p	rotary position sensor		Jeremie Gerlier	2009-01-28	Jeremie Gerlier	2009-01-28
_428	Electronics/Electricity			Jeremie Gerlier	2009-01-28	Jeremie Gerlier	2009-01-28	FR	p	capteur de position angulaire		Jeremie Gerlier	2009-01-28	Jeremie Gerlier	2009-01-28
_429	Electronics/Electricity			Jeremie Gerlier	2009-01-28	Jeremie Gerlier	2009-01-28	EN-GB	p	bum bonding		Jeremie Gerlier	2009-01-28	Jeremie Gerlier	2009-01-28
_429	Electronics/Electricity			Jeremie Gerlier	2009-01-28	Jeremie Gerlier	2009-01-28	FR	p	soudage par microboules		Jeremie Gerlier	2009-01-28	Jeremie Gerlier	2009-01-28
_430	Rules/circulars			Natalie Garde	2009-01-17	Natalie Garde	2009-01-17	EN-GB	p	panel		Natalie Garde	2009-01-17	Natalie Garde	2009-01-17
_430	Rules/circulars			Natalie Garde	2009-01-17	Natalie Garde	2009-01-17	FR	p	collège		Natalie Garde	2009-01-17	Natalie Garde	2009-01-17
_431	Rules/circulars			Natalie Garde	2009-01-17	Natalie Garde	2009-01-17	EN-GB	p	Review Board		Natalie Garde	2009-01-17	Natalie Garde	2009-01-17
_431	Rules/circulars			Natalie Garde	2009-01-17	Natalie Garde	2009-01-17	FR	p	Comité d'évaluation		Natalie Garde	2009-01-17	Natalie Garde	2009-01-17
_433	Accelerator technology			Natalie Garde	2009-01-10	Natalie Garde	2009-01-18	EN-GB	p	NED					
_433	Accelerator technology			Natalie Garde	2009-01-10	Natalie Garde	2009-01-18	EN-GB	p	Next European Dipole					
_433	Accelerator technology			Natalie Garde	2009-01-10	Natalie Garde	2009-01-18	FR	p	NED					
_434	Bodies/organisations			Odile Martin	2009-01-16	Natalie Garde	2009-01-18	EN-GB	p	Standing Advisory Committee on Audits		Odile Martin	2009-01-16	Odile Martin	2009-01-16
_434	Bodies/organisations			Odile Martin	2009-01-16	Natalie Garde	2009-01-18	FR	p	Comité consultatif permanent sur les audits		Odile Martin	2009-01-16	Odile Martin	2009-01-16
_435	Bodies/organisations			Odile Martin	2010-01-24	Odile Martin	2010-01-16	EN-GB	p	application file		Odile Martin	2010-01-24	Odile Martin	2010-01-24
_435	Bodies/organisations			Odile Martin	2010-01-24	Odile Martin	2010-01-16	FR	p	dossier de candidature		Odile Martin	2010-01-24	Odile Martin	2010-01-24
_435	Bodies/organisations			Odile Martin	2010-01-24	Odile Martin	2010-01-16	FR	p	dossier de demande d'adhésion		Odile Martin	2010-01-09	Odile Martin	2010-01-09
_436	Bodies/organisations			Odile Martin	2010-01-09	Odile Martin	2010-01-09	EN-GB	p	applicant state		Odile Martin	2010-01-09	Odile Martin	2010-01-09
_436	Bodies/organisations			Odile Martin	2010-01-09	Odile Martin	2010-01-09	FR	p	Etat demandeur		Odile Martin	2010-01-09	Odile Martin	2010-01-09
_437	Pension Fund			Odile Martin	2010-01-09	Odile Martin	2010-01-09	EN-GB	p	risk reporting system		Odile Martin	2010-01-09	Odile Martin	2010-01-09
_437	Pension Fund			Odile Martin	2010-01-09	Odile Martin	2010-01-09	FR	p	outil de suivi du risque		Odile Martin	2010-01-09	Odile Martin	2010-01-09
_438	Pension Fund			Odile Martin	2010-01-10	Odile Martin	2010-01-10	EN-GB	p	terms of appointment		Odile Martin	2010-01-10	Odile Martin	2010-01-10
_438	Pension Fund			Odile Martin	2010-01-10	Odile Martin	2010-01-10	FR	p	cahier des charges		Odile Martin	2010-01-10	Odile Martin	2010-01-10
_439	Pension Fund			Odile Martin	2010-01-12	Odile Martin	2010-01-16	EN-GB	p	buffer fund		Odile Martin	2010-01-12	Odile Martin	2010-01-12
_439	Pension Fund			Odile Martin	2010-01-12	Odile Martin	2010-01-16	FR	p	fonds de réserve		Odile Martin	2010-01-12	Odile Martin	2010-01-12
_439	Pension Fund			Odile Martin	2010-01-12	Odile Martin	2010-01-16	FR	p	fonds régulateur		Odile Martin	2010-01-23	Odile Martin	2010-01-23
_440	Bodies/organisations			Odile Martin	2010-01-05	Odile Martin	2010-01-05	EN-GB	p	CERN Global Network		Odile Martin	2010-01-05	Odile Martin	2010-01-05
_440	Bodies/organisations			Odile Martin	2010-01-05	Odile Martin	2010-01-05	FR	p	Réseau global du CERN		Odile Martin	2010-01-05	Odile Martin	2010-01-05
_441	Bodies/organisations			Odile Martin	2010-01-14	Odile Martin	2010-01-15	EN-GB	p	External Relations Office	Office that advises and assists the Director-General in all matters concerning the external relations of the Organization. Coordinates the relations with governments, international organizations, funding agencies, and research institutions such as universities and accelerator laboratories. CERN-Council-S/050 (Report from the European Particle Physics Communication Network), Sept. 2009.	Odile Martin	2010-01-14	Odile Martin	2010-01-14
_441	Bodies/organisations			Odile Martin	2010-01-14	Odile Martin	2010-01-15	FR	p	Bureau des relations extérieures	Organe du CERN qui conseille et assiste le Directeur général pour toute question relative aux relations extérieures de l'Organisation. Il coordonne les relations entre le CERN et les gouvernements, les organisations internationales, les organismes de financement et les institutions de recherche telles que les universités et les laboratoires exploitant des accélérateurs. CERN-Conseil-S/050 (Rapport du Réseau de communication de la physique des particules en Europe), sept. 2009.	Odile Martin	2010-01-14	Odile Martin	2010-01-14
_442	Bodies/organisations			Odile Martin	2010-01-14	Odile Martin	2010-01-15	EN-GB	p	Office for International Relations		Odile Martin	2010-01-14	Odile Martin	2010-01-15
_442	Bodies/organisations			Odile Martin	2010-01-14	Odile Martin	2010-01-15	FR	p	Bureau des relations internationales		Odile Martin	2010-01-14	Odile Martin	2010-01-15
_444	Physics			Natalie Garde	2010-01-22	Natalie Garde	2010-01-26	EN-GB	p	resonance	A hadronic particle which exists for only a very brief time (10-23 seconds) before decaying into hadrons. An Etymological Dictionary of Astronomy and Astrophysics - M. Heydari-Malayeri - Observatoire de Paris.	Natalie Garde	2010-01-22	Natalie Garde	2010-01-22
_444	Physics			Natalie Garde	2010-01-22	Natalie Garde	2010-01-26	FR	p	résonance		Natalie Garde	2010-01-22	Natalie Garde	2010-01-22
_445	Law			Odile Martin	2010-01-07	Odile Martin	2013-01-14	EN-GB	p	Model Agreement		Odile Martin	2010-01-07	Odile Martin	2010-01-07
_445	Law			Odile Martin	2010-01-07	Odile Martin	2013-01-14	FR	p	Accord type		Odile Martin	2010-01-07	Odile Martin	2010-01-07
_446	Accelerator technology			Natalie Garde	2010-01-10	Odile Martin	2013-01-09	EN-GB	p	patrol box		Natalie Garde	2010-01-10	Natalie Garde	2010-01-10
_446	Accelerator technology			Natalie Garde	2010-01-10	Odile Martin	2013-01-09	FR	p	boîte de patrouille	Boîtier équipé de commutateur à clé placé en différents endroits du circuit de patrouille et qu’il faut ré-armer en cours d’inspection. Expert CERN GS-ASE	Natalie Garde	2010-01-10	Natalie Garde	2010-01-10
_447	Accelerator technology			Suzanne Curcu	2010-01-16	Suzanne Curcu	2011-01-24	EN-GB	p	insertion region	Area between the dispersion suppressors of two neighbouring arcs and which consists of two matching sections and, in the case of the experimental insertions, of two triplet assemblies and the separation and recombination dipoles. According to LHC Design Report, vol. 1, CERN, 2004, chap. 2, p. 7				
_447	Accelerator technology			Suzanne Curcu	2010-01-16	Suzanne Curcu	2011-01-24	EN-GB	p	IR		Suzanne Curcu	2010-01-16	Suzanne Curcu	2010-01-16
_447	Accelerator technology			Suzanne Curcu	2010-01-16	Suzanne Curcu	2011-01-24	EN-GB	p	insertion		Suzanne Curcu	2010-01-16	Suzanne Curcu	2010-01-16
_447	Accelerator technology			Suzanne Curcu	2010-01-16	Suzanne Curcu	2011-01-24	FR	p	insertion	Zone comprenant une section droite longue et deux régions de transition, une à chaque extrémité, les suppresseurs de dispersion. Guide du LHC, CERN, 2009, p. 31 http://cdsmedia.cern.ch/img/CERN-Brochure-2008-001-Fre.pdf				
